,atlas,classifier,dataset,iter_shuffle_split,measure,n_regions,scores,dimensionality
1411,ho_cort_symm_split,svc_l2,COBRE,52,tangent,NA,0.73125,96
1412,ho_cort_symm_split,ridge,COBRE,52,tangent,NA,0.728125,96
1413,aal_spm12,svc_l1,COBRE,52,correlation,NA,0.715625,117
1414,aal_spm12,svc_l2,COBRE,52,correlation,NA,0.696875,117
1415,aal_spm12,ridge,COBRE,52,correlation,NA,0.7125,117
1416,aal_spm12,svc_l1,COBRE,52,partial correlation,NA,0.575,117
1417,aal_spm12,svc_l2,COBRE,52,partial correlation,NA,0.73125,117
1418,aal_spm12,ridge,COBRE,52,partial correlation,NA,0.73125,117
1419,aal_spm12,svc_l1,COBRE,52,tangent,NA,0.63125,117
1420,aal_spm12,svc_l2,COBRE,52,tangent,NA,0.84375,117
1421,aal_spm12,ridge,COBRE,52,tangent,NA,0.840625,117
1422,basc_scale122,svc_l1,COBRE,52,correlation,NA,0.584375,122
1423,basc_scale122,svc_l2,COBRE,52,correlation,NA,0.65,122
1424,basc_scale122,ridge,COBRE,52,correlation,NA,0.659375,122
1425,basc_scale122,svc_l1,COBRE,52,partial correlation,NA,0.609375,122
1426,basc_scale122,svc_l2,COBRE,52,partial correlation,NA,0.759375,122
1427,basc_scale122,ridge,COBRE,52,partial correlation,NA,0.759375,122
1428,basc_scale122,svc_l1,COBRE,52,tangent,NA,0.79375,122
1429,basc_scale122,svc_l2,COBRE,52,tangent,NA,0.8375,122
1430,basc_scale122,ridge,COBRE,52,tangent,NA,0.8375,122
1431,ho_cort_symm_split,svc_l1,COBRE,53,correlation,NA,0.58125,96
1432,ho_cort_symm_split,svc_l2,COBRE,53,correlation,NA,0.559375,96
1433,ho_cort_symm_split,ridge,COBRE,53,correlation,NA,0.571875,96
1434,ho_cort_symm_split,svc_l1,COBRE,53,partial correlation,NA,0.43125,96
1435,ho_cort_symm_split,svc_l2,COBRE,53,partial correlation,NA,0.6125,96
1436,ho_cort_symm_split,ridge,COBRE,53,partial correlation,NA,0.609375,96
1437,ho_cort_symm_split,svc_l1,COBRE,53,tangent,NA,0.515625,96
1438,ho_cort_symm_split,svc_l2,COBRE,53,tangent,NA,0.634375,96
1439,ho_cort_symm_split,ridge,COBRE,53,tangent,NA,0.634375,96
1440,aal_spm12,svc_l1,COBRE,53,correlation,NA,0.5875,117
1441,aal_spm12,svc_l2,COBRE,53,correlation,NA,0.75625,117
1442,aal_spm12,ridge,COBRE,53,correlation,NA,0.75,117
1443,aal_spm12,svc_l1,COBRE,53,partial correlation,NA,0.615625,117
1444,aal_spm12,svc_l2,COBRE,53,partial correlation,NA,0.721875,117
1445,aal_spm12,ridge,COBRE,53,partial correlation,NA,0.715625,117
1446,aal_spm12,svc_l1,COBRE,53,tangent,NA,0.64375,117
1447,aal_spm12,svc_l2,COBRE,53,tangent,NA,0.76875,117
1448,aal_spm12,ridge,COBRE,53,tangent,NA,0.76875,117
1449,basc_scale122,svc_l1,COBRE,53,correlation,NA,0.6875,122
1450,basc_scale122,svc_l2,COBRE,53,correlation,NA,0.78125,122
1451,basc_scale122,ridge,COBRE,53,correlation,NA,0.784375,122
1452,basc_scale122,svc_l1,COBRE,53,partial correlation,NA,0.48125,122
1453,basc_scale122,svc_l2,COBRE,53,partial correlation,NA,0.771875,122
1454,basc_scale122,ridge,COBRE,53,partial correlation,NA,0.771875,122
1455,basc_scale122,svc_l1,COBRE,53,tangent,NA,0.7,122
1456,basc_scale122,svc_l2,COBRE,53,tangent,NA,0.8375,122
1457,basc_scale122,ridge,COBRE,53,tangent,NA,0.840625,122
1458,ho_cort_symm_split,svc_l1,COBRE,54,correlation,NA,0.65,96
1459,ho_cort_symm_split,svc_l2,COBRE,54,correlation,NA,0.721875,96
1460,ho_cort_symm_split,ridge,COBRE,54,correlation,NA,0.709375,96
1461,ho_cort_symm_split,svc_l1,COBRE,54,partial correlation,NA,0.690625,96
1462,ho_cort_symm_split,svc_l2,COBRE,54,partial correlation,NA,0.640625,96
1463,ho_cort_symm_split,ridge,COBRE,54,partial correlation,NA,0.6375,96
1464,ho_cort_symm_split,svc_l1,COBRE,54,tangent,NA,0.571875,96
1465,ho_cort_symm_split,svc_l2,COBRE,54,tangent,NA,0.596875,96
1466,ho_cort_symm_split,ridge,COBRE,54,tangent,NA,0.596875,96
1467,aal_spm12,svc_l1,COBRE,54,correlation,NA,0.6125,117
1468,aal_spm12,svc_l2,COBRE,54,correlation,NA,0.7375,117
1469,aal_spm12,ridge,COBRE,54,correlation,NA,0.725,117
1470,aal_spm12,svc_l1,COBRE,54,partial correlation,NA,0.465625,117
1471,aal_spm12,svc_l2,COBRE,54,partial correlation,NA,0.775,117
1472,aal_spm12,ridge,COBRE,54,partial correlation,NA,0.775,117
1473,aal_spm12,svc_l1,COBRE,54,tangent,NA,0.625,117
1474,aal_spm12,svc_l2,COBRE,54,tangent,NA,0.796875,117
1475,aal_spm12,ridge,COBRE,54,tangent,NA,0.796875,117
1476,basc_scale122,svc_l1,COBRE,54,correlation,NA,0.665625,122
1477,basc_scale122,svc_l2,COBRE,54,correlation,NA,0.75,122
1478,basc_scale122,ridge,COBRE,54,correlation,NA,0.7375,122
1479,basc_scale122,svc_l1,COBRE,54,partial correlation,NA,0.734375,122
1480,basc_scale122,svc_l2,COBRE,54,partial correlation,NA,0.8,122
1481,basc_scale122,ridge,COBRE,54,partial correlation,NA,0.8,122
1482,basc_scale122,svc_l1,COBRE,54,tangent,NA,0.640625,122
1483,basc_scale122,svc_l2,COBRE,54,tangent,NA,0.775,122
1484,basc_scale122,ridge,COBRE,54,tangent,NA,0.775,122
1485,ho_cort_symm_split,svc_l1,COBRE,55,correlation,NA,0.646875,96
1486,ho_cort_symm_split,svc_l2,COBRE,55,correlation,NA,0.61875,96
1487,ho_cort_symm_split,ridge,COBRE,55,correlation,NA,0.621875,96
1488,ho_cort_symm_split,svc_l1,COBRE,55,partial correlation,NA,0.65,96
1489,ho_cort_symm_split,svc_l2,COBRE,55,partial correlation,NA,0.63125,96
1490,ho_cort_symm_split,ridge,COBRE,55,partial correlation,NA,0.63125,96
1491,ho_cort_symm_split,svc_l1,COBRE,55,tangent,NA,0.61875,96
1492,ho_cort_symm_split,svc_l2,COBRE,55,tangent,NA,0.7,96
1493,ho_cort_symm_split,ridge,COBRE,55,tangent,NA,0.7,96
1494,aal_spm12,svc_l1,COBRE,55,correlation,NA,0.584375,117
1495,aal_spm12,svc_l2,COBRE,55,correlation,NA,0.61875,117
1496,aal_spm12,ridge,COBRE,55,correlation,NA,0.63125,117
1497,aal_spm12,svc_l1,COBRE,55,partial correlation,NA,0.671875,117
1498,aal_spm12,svc_l2,COBRE,55,partial correlation,NA,0.703125,117
1499,aal_spm12,ridge,COBRE,55,partial correlation,NA,0.70625,117
1500,aal_spm12,svc_l1,COBRE,55,tangent,NA,0.653125,117
1501,aal_spm12,svc_l2,COBRE,55,tangent,NA,0.7125,117
1502,aal_spm12,ridge,COBRE,55,tangent,NA,0.7125,117
1503,basc_scale122,svc_l1,COBRE,55,correlation,NA,0.5375,122
1504,basc_scale122,svc_l2,COBRE,55,correlation,NA,0.596875,122
1505,basc_scale122,ridge,COBRE,55,correlation,NA,0.609375,122
1506,basc_scale122,svc_l1,COBRE,55,partial correlation,NA,0.615625,122
1507,basc_scale122,svc_l2,COBRE,55,partial correlation,NA,0.690625,122
1508,basc_scale122,ridge,COBRE,55,partial correlation,NA,0.690625,122
1509,basc_scale122,svc_l1,COBRE,55,tangent,NA,0.728125,122
1510,basc_scale122,svc_l2,COBRE,55,tangent,NA,0.734375,122
1511,basc_scale122,ridge,COBRE,55,tangent,NA,0.73125,122
1512,ho_cort_symm_split,svc_l1,COBRE,56,correlation,NA,0.7125,96
1513,ho_cort_symm_split,svc_l2,COBRE,56,correlation,NA,0.725,96
1514,ho_cort_symm_split,ridge,COBRE,56,correlation,NA,0.715625,96
1515,ho_cort_symm_split,svc_l1,COBRE,56,partial correlation,NA,0.509375,96
1516,ho_cort_symm_split,svc_l2,COBRE,56,partial correlation,NA,0.703125,96
1517,ho_cort_symm_split,ridge,COBRE,56,partial correlation,NA,0.70625,96
1518,ho_cort_symm_split,svc_l1,COBRE,56,tangent,NA,0.665625,96
1519,ho_cort_symm_split,svc_l2,COBRE,56,tangent,NA,0.840625,96
1520,ho_cort_symm_split,ridge,COBRE,56,tangent,NA,0.8375,96
1521,aal_spm12,svc_l1,COBRE,56,correlation,NA,0.640625,117
1522,aal_spm12,svc_l2,COBRE,56,correlation,NA,0.68125,117
1523,aal_spm12,ridge,COBRE,56,correlation,NA,0.7125,117
1524,aal_spm12,svc_l1,COBRE,56,partial correlation,NA,0.55,117
1525,aal_spm12,svc_l2,COBRE,56,partial correlation,NA,0.784375,117
1526,aal_spm12,ridge,COBRE,56,partial correlation,NA,0.784375,117
1527,aal_spm12,svc_l1,COBRE,56,tangent,NA,0.53125,117
1528,aal_spm12,svc_l2,COBRE,56,tangent,NA,0.825,117
1529,aal_spm12,ridge,COBRE,56,tangent,NA,0.81875,117
1530,basc_scale122,svc_l1,COBRE,56,correlation,NA,0.665625,122
1531,basc_scale122,svc_l2,COBRE,56,correlation,NA,0.66875,122
1532,basc_scale122,ridge,COBRE,56,correlation,NA,0.678125,122
1533,basc_scale122,svc_l1,COBRE,56,partial correlation,NA,0.446875,122
1534,basc_scale122,svc_l2,COBRE,56,partial correlation,NA,0.784375,122
1535,basc_scale122,ridge,COBRE,56,partial correlation,NA,0.784375,122
1536,basc_scale122,svc_l1,COBRE,56,tangent,NA,0.771875,122
1537,basc_scale122,svc_l2,COBRE,56,tangent,NA,0.865625,122
1538,basc_scale122,ridge,COBRE,56,tangent,NA,0.86875,122
1539,ho_cort_symm_split,svc_l1,COBRE,57,correlation,NA,0.590625,96
1540,ho_cort_symm_split,svc_l2,COBRE,57,correlation,NA,0.584375,96
1541,ho_cort_symm_split,ridge,COBRE,57,correlation,NA,0.571875,96
1542,ho_cort_symm_split,svc_l1,COBRE,57,partial correlation,NA,0.534375,96
1543,ho_cort_symm_split,svc_l2,COBRE,57,partial correlation,NA,0.628125,96
1544,ho_cort_symm_split,ridge,COBRE,57,partial correlation,NA,0.628125,96
1545,ho_cort_symm_split,svc_l1,COBRE,57,tangent,NA,0.615625,96
1546,ho_cort_symm_split,svc_l2,COBRE,57,tangent,NA,0.70625,96
1547,ho_cort_symm_split,ridge,COBRE,57,tangent,NA,0.696875,96
1548,aal_spm12,svc_l1,COBRE,57,correlation,NA,0.7375,117
1549,aal_spm12,svc_l2,COBRE,57,correlation,NA,0.696875,117
1550,aal_spm12,ridge,COBRE,57,correlation,NA,0.703125,117
1551,aal_spm12,svc_l1,COBRE,57,partial correlation,NA,0.515625,117
1552,aal_spm12,svc_l2,COBRE,57,partial correlation,NA,0.76875,117
1553,aal_spm12,ridge,COBRE,57,partial correlation,NA,0.771875,117
1554,aal_spm12,svc_l1,COBRE,57,tangent,NA,0.665625,117
1555,aal_spm12,svc_l2,COBRE,57,tangent,NA,0.771875,117
1556,aal_spm12,ridge,COBRE,57,tangent,NA,0.775,117
1557,basc_scale122,svc_l1,COBRE,57,correlation,NA,0.621875,122
1558,basc_scale122,svc_l2,COBRE,57,correlation,NA,0.64375,122
1559,basc_scale122,ridge,COBRE,57,correlation,NA,0.64375,122
1560,basc_scale122,svc_l1,COBRE,57,partial correlation,NA,0.675,122
1561,basc_scale122,svc_l2,COBRE,57,partial correlation,NA,0.771875,122
1562,basc_scale122,ridge,COBRE,57,partial correlation,NA,0.771875,122
1563,basc_scale122,svc_l1,COBRE,57,tangent,NA,0.65625,122
1564,basc_scale122,svc_l2,COBRE,57,tangent,NA,0.796875,122
1565,basc_scale122,ridge,COBRE,57,tangent,NA,0.79375,122
1566,ho_cort_symm_split,svc_l1,COBRE,58,correlation,NA,0.79375,96
1567,ho_cort_symm_split,svc_l2,COBRE,58,correlation,NA,0.85,96
1568,ho_cort_symm_split,ridge,COBRE,58,correlation,NA,0.846875,96
1569,ho_cort_symm_split,svc_l1,COBRE,58,partial correlation,NA,0.54375,96
1570,ho_cort_symm_split,svc_l2,COBRE,58,partial correlation,NA,0.765625,96
1571,ho_cort_symm_split,ridge,COBRE,58,partial correlation,NA,0.76875,96
1572,ho_cort_symm_split,svc_l1,COBRE,58,tangent,NA,0.6875,96
1573,ho_cort_symm_split,svc_l2,COBRE,58,tangent,NA,0.825,96
1574,ho_cort_symm_split,ridge,COBRE,58,tangent,NA,0.828125,96
1575,aal_spm12,svc_l1,COBRE,58,correlation,NA,0.778125,117
1576,aal_spm12,svc_l2,COBRE,58,correlation,NA,0.775,117
1577,aal_spm12,ridge,COBRE,58,correlation,NA,0.771875,117
1578,aal_spm12,svc_l1,COBRE,58,partial correlation,NA,0.375,117
1579,aal_spm12,svc_l2,COBRE,58,partial correlation,NA,0.721875,117
1580,aal_spm12,ridge,COBRE,58,partial correlation,NA,0.721875,117
1581,aal_spm12,svc_l1,COBRE,58,tangent,NA,0.746875,117
1582,aal_spm12,svc_l2,COBRE,58,tangent,NA,0.84375,117
1583,aal_spm12,ridge,COBRE,58,tangent,NA,0.846875,117
1584,basc_scale122,svc_l1,COBRE,58,correlation,NA,0.721875,122
1585,basc_scale122,svc_l2,COBRE,58,correlation,NA,0.771875,122
1586,basc_scale122,ridge,COBRE,58,correlation,NA,0.771875,122
1587,basc_scale122,svc_l1,COBRE,58,partial correlation,NA,0.425,122
1588,basc_scale122,svc_l2,COBRE,58,partial correlation,NA,0.70625,122
1589,basc_scale122,ridge,COBRE,58,partial correlation,NA,0.703125,122
1590,basc_scale122,svc_l1,COBRE,58,tangent,NA,0.603125,122
1591,basc_scale122,svc_l2,COBRE,58,tangent,NA,0.803125,122
1592,basc_scale122,ridge,COBRE,58,tangent,NA,0.80625,122
1593,ho_cort_symm_split,svc_l1,COBRE,59,correlation,NA,0.690625,96
1594,ho_cort_symm_split,svc_l2,COBRE,59,correlation,NA,0.725,96
1595,ho_cort_symm_split,ridge,COBRE,59,correlation,NA,0.709375,96
1596,ho_cort_symm_split,svc_l1,COBRE,59,partial correlation,NA,0.4375,96
1597,ho_cort_symm_split,svc_l2,COBRE,59,partial correlation,NA,0.46875,96
1598,ho_cort_symm_split,ridge,COBRE,59,partial correlation,NA,0.465625,96
1599,ho_cort_symm_split,svc_l1,COBRE,59,tangent,NA,0.459375,96
1600,ho_cort_symm_split,svc_l2,COBRE,59,tangent,NA,0.59375,96
1601,ho_cort_symm_split,ridge,COBRE,59,tangent,NA,0.590625,96
1602,aal_spm12,svc_l1,COBRE,59,correlation,NA,0.621875,117
1603,aal_spm12,svc_l2,COBRE,59,correlation,NA,0.76875,117
1604,aal_spm12,ridge,COBRE,59,correlation,NA,0.76875,117
1605,aal_spm12,svc_l1,COBRE,59,partial correlation,NA,0.4625,117
1606,aal_spm12,svc_l2,COBRE,59,partial correlation,NA,0.753125,117
1607,aal_spm12,ridge,COBRE,59,partial correlation,NA,0.753125,117
1608,aal_spm12,svc_l1,COBRE,59,tangent,NA,0.621875,117
1609,aal_spm12,svc_l2,COBRE,59,tangent,NA,0.84375,117
1610,aal_spm12,ridge,COBRE,59,tangent,NA,0.84375,117
1611,basc_scale122,svc_l1,COBRE,59,correlation,NA,0.746875,122
1612,basc_scale122,svc_l2,COBRE,59,correlation,NA,0.734375,122
1613,basc_scale122,ridge,COBRE,59,correlation,NA,0.721875,122
1614,basc_scale122,svc_l1,COBRE,59,partial correlation,NA,0.66875,122
1615,basc_scale122,svc_l2,COBRE,59,partial correlation,NA,0.821875,122
1616,basc_scale122,ridge,COBRE,59,partial correlation,NA,0.821875,122
1617,basc_scale122,svc_l1,COBRE,59,tangent,NA,0.75,122
1618,basc_scale122,svc_l2,COBRE,59,tangent,NA,0.8625,122
1619,basc_scale122,ridge,COBRE,59,tangent,NA,0.859375,122
1620,ho_cort_symm_split,svc_l1,COBRE,60,correlation,NA,0.80625,96
1621,ho_cort_symm_split,svc_l2,COBRE,60,correlation,NA,0.784375,96
1622,ho_cort_symm_split,ridge,COBRE,60,correlation,NA,0.775,96
1623,ho_cort_symm_split,svc_l1,COBRE,60,partial correlation,NA,0.534375,96
1624,ho_cort_symm_split,svc_l2,COBRE,60,partial correlation,NA,0.7,96
1625,ho_cort_symm_split,ridge,COBRE,60,partial correlation,NA,0.69375,96
1626,ho_cort_symm_split,svc_l1,COBRE,60,tangent,NA,0.5625,96
1627,ho_cort_symm_split,svc_l2,COBRE,60,tangent,NA,0.75625,96
1628,ho_cort_symm_split,ridge,COBRE,60,tangent,NA,0.75625,96
1629,aal_spm12,svc_l1,COBRE,60,correlation,NA,0.65625,117
1630,aal_spm12,svc_l2,COBRE,60,correlation,NA,0.78125,117
1631,aal_spm12,ridge,COBRE,60,correlation,NA,0.784375,117
1632,aal_spm12,svc_l1,COBRE,60,partial correlation,NA,0.565625,117
1633,aal_spm12,svc_l2,COBRE,60,partial correlation,NA,0.7875,117
1634,aal_spm12,ridge,COBRE,60,partial correlation,NA,0.7875,117
1635,aal_spm12,svc_l1,COBRE,60,tangent,NA,0.75625,117
1636,aal_spm12,svc_l2,COBRE,60,tangent,NA,0.871875,117
1637,aal_spm12,ridge,COBRE,60,tangent,NA,0.871875,117
1638,basc_scale122,svc_l1,COBRE,60,correlation,NA,0.715625,122
1639,basc_scale122,svc_l2,COBRE,60,correlation,NA,0.828125,122
1640,basc_scale122,ridge,COBRE,60,correlation,NA,0.83125,122
1641,basc_scale122,svc_l1,COBRE,60,partial correlation,NA,0.628125,122
1642,basc_scale122,svc_l2,COBRE,60,partial correlation,NA,0.81875,122
1643,basc_scale122,ridge,COBRE,60,partial correlation,NA,0.81875,122
1644,basc_scale122,svc_l1,COBRE,60,tangent,NA,0.65625,122
1645,basc_scale122,svc_l2,COBRE,60,tangent,NA,0.88125,122
1646,basc_scale122,ridge,COBRE,60,tangent,NA,0.88125,122
1647,ho_cort_symm_split,svc_l1,COBRE,61,correlation,NA,0.625,96
1648,ho_cort_symm_split,svc_l2,COBRE,61,correlation,NA,0.63125,96
1649,ho_cort_symm_split,ridge,COBRE,61,correlation,NA,0.628125,96
1650,ho_cort_symm_split,svc_l1,COBRE,61,partial correlation,NA,0.628125,96
1651,ho_cort_symm_split,svc_l2,COBRE,61,partial correlation,NA,0.596875,96
1652,ho_cort_symm_split,ridge,COBRE,61,partial correlation,NA,0.6,96
1653,ho_cort_symm_split,svc_l1,COBRE,61,tangent,NA,0.553125,96
1654,ho_cort_symm_split,svc_l2,COBRE,61,tangent,NA,0.634375,96
1655,ho_cort_symm_split,ridge,COBRE,61,tangent,NA,0.634375,96
1656,aal_spm12,svc_l1,COBRE,61,correlation,NA,0.6875,117
1657,aal_spm12,svc_l2,COBRE,61,correlation,NA,0.678125,117
1658,aal_spm12,ridge,COBRE,61,correlation,NA,0.65,117
1659,aal_spm12,svc_l1,COBRE,61,partial correlation,NA,0.425,117
1660,aal_spm12,svc_l2,COBRE,61,partial correlation,NA,0.76875,117
1661,aal_spm12,ridge,COBRE,61,partial correlation,NA,0.771875,117
1662,aal_spm12,svc_l1,COBRE,61,tangent,NA,0.540625,117
1663,aal_spm12,svc_l2,COBRE,61,tangent,NA,0.715625,117
1664,aal_spm12,ridge,COBRE,61,tangent,NA,0.709375,117
1665,basc_scale122,svc_l1,COBRE,61,correlation,NA,0.678125,122
1666,basc_scale122,svc_l2,COBRE,61,correlation,NA,0.7125,122
1667,basc_scale122,ridge,COBRE,61,correlation,NA,0.69375,122
1668,basc_scale122,svc_l1,COBRE,61,partial correlation,NA,0.425,122
1669,basc_scale122,svc_l2,COBRE,61,partial correlation,NA,0.725,122
1670,basc_scale122,ridge,COBRE,61,partial correlation,NA,0.71875,122
1671,basc_scale122,svc_l1,COBRE,61,tangent,NA,0.45625,122
1672,basc_scale122,svc_l2,COBRE,61,tangent,NA,0.7125,122
1673,basc_scale122,ridge,COBRE,61,tangent,NA,0.7125,122
1674,ho_cort_symm_split,svc_l1,COBRE,62,correlation,NA,0.70625,96
1675,ho_cort_symm_split,svc_l2,COBRE,62,correlation,NA,0.765625,96
1676,ho_cort_symm_split,ridge,COBRE,62,correlation,NA,0.771875,96
1677,ho_cort_symm_split,svc_l1,COBRE,62,partial correlation,NA,0.634375,96
1678,ho_cort_symm_split,svc_l2,COBRE,62,partial correlation,NA,0.66875,96
1679,ho_cort_symm_split,ridge,COBRE,62,partial correlation,NA,0.671875,96
1680,ho_cort_symm_split,svc_l1,COBRE,62,tangent,NA,0.53125,96
1681,ho_cort_symm_split,svc_l2,COBRE,62,tangent,NA,0.75,96
1682,ho_cort_symm_split,ridge,COBRE,62,tangent,NA,0.759375,96
1683,aal_spm12,svc_l1,COBRE,62,correlation,NA,0.6625,117
1684,aal_spm12,svc_l2,COBRE,62,correlation,NA,0.784375,117
1685,aal_spm12,ridge,COBRE,62,correlation,NA,0.76875,117
1686,aal_spm12,svc_l1,COBRE,62,partial correlation,NA,0.59375,117
1687,aal_spm12,svc_l2,COBRE,62,partial correlation,NA,0.85625,117
1688,aal_spm12,ridge,COBRE,62,partial correlation,NA,0.85625,117
1689,aal_spm12,svc_l1,COBRE,62,tangent,NA,0.65625,117
1690,aal_spm12,svc_l2,COBRE,62,tangent,NA,0.85625,117
1691,aal_spm12,ridge,COBRE,62,tangent,NA,0.85625,117
1692,basc_scale122,svc_l1,COBRE,62,correlation,NA,0.584375,122
1693,basc_scale122,svc_l2,COBRE,62,correlation,NA,0.7625,122
1694,basc_scale122,ridge,COBRE,62,correlation,NA,0.75625,122
1695,basc_scale122,svc_l1,COBRE,62,partial correlation,NA,0.628125,122
1696,basc_scale122,svc_l2,COBRE,62,partial correlation,NA,0.890625,122
1697,basc_scale122,ridge,COBRE,62,partial correlation,NA,0.890625,122
1698,basc_scale122,svc_l1,COBRE,62,tangent,NA,0.775,122
1699,basc_scale122,svc_l2,COBRE,62,tangent,NA,0.890625,122
1700,basc_scale122,ridge,COBRE,62,tangent,NA,0.890625,122
1701,ho_cort_symm_split,svc_l1,COBRE,63,correlation,NA,0.5625,96
1702,ho_cort_symm_split,svc_l2,COBRE,63,correlation,NA,0.603125,96
1703,ho_cort_symm_split,ridge,COBRE,63,correlation,NA,0.59375,96
1704,ho_cort_symm_split,svc_l1,COBRE,63,partial correlation,NA,0.66875,96
1705,ho_cort_symm_split,svc_l2,COBRE,63,partial correlation,NA,0.7625,96
1706,ho_cort_symm_split,ridge,COBRE,63,partial correlation,NA,0.7625,96
1707,ho_cort_symm_split,svc_l1,COBRE,63,tangent,NA,0.590625,96
1708,ho_cort_symm_split,svc_l2,COBRE,63,tangent,NA,0.80625,96
1709,ho_cort_symm_split,ridge,COBRE,63,tangent,NA,0.803125,96
1710,aal_spm12,svc_l1,COBRE,63,correlation,NA,0.575,117
1711,aal_spm12,svc_l2,COBRE,63,correlation,NA,0.696875,117
1712,aal_spm12,ridge,COBRE,63,correlation,NA,0.6875,117
1713,aal_spm12,svc_l1,COBRE,63,partial correlation,NA,0.5,117
1714,aal_spm12,svc_l2,COBRE,63,partial correlation,NA,0.79375,117
1715,aal_spm12,ridge,COBRE,63,partial correlation,NA,0.79375,117
1716,aal_spm12,svc_l1,COBRE,63,tangent,NA,0.653125,117
1717,aal_spm12,svc_l2,COBRE,63,tangent,NA,0.84375,117
1718,aal_spm12,ridge,COBRE,63,tangent,NA,0.8375,117
1719,basc_scale122,svc_l1,COBRE,63,correlation,NA,0.5125,122
1720,basc_scale122,svc_l2,COBRE,63,correlation,NA,0.640625,122
1721,basc_scale122,ridge,COBRE,63,correlation,NA,0.646875,122
1722,basc_scale122,svc_l1,COBRE,63,partial correlation,NA,0.609375,122
1723,basc_scale122,svc_l2,COBRE,63,partial correlation,NA,0.753125,122
1724,basc_scale122,ridge,COBRE,63,partial correlation,NA,0.753125,122
1725,basc_scale122,svc_l1,COBRE,63,tangent,NA,0.665625,122
1726,basc_scale122,svc_l2,COBRE,63,tangent,NA,0.834375,122
1727,basc_scale122,ridge,COBRE,63,tangent,NA,0.828125,122
1728,ho_cort_symm_split,svc_l1,COBRE,64,correlation,NA,0.634375,96
1729,ho_cort_symm_split,svc_l2,COBRE,64,correlation,NA,0.640625,96
1730,ho_cort_symm_split,ridge,COBRE,64,correlation,NA,0.640625,96
1731,ho_cort_symm_split,svc_l1,COBRE,64,partial correlation,NA,0.55,96
1732,ho_cort_symm_split,svc_l2,COBRE,64,partial correlation,NA,0.5375,96
1733,ho_cort_symm_split,ridge,COBRE,64,partial correlation,NA,0.534375,96
1734,ho_cort_symm_split,svc_l1,COBRE,64,tangent,NA,0.71875,96
1735,ho_cort_symm_split,svc_l2,COBRE,64,tangent,NA,0.70625,96
1736,ho_cort_symm_split,ridge,COBRE,64,tangent,NA,0.703125,96
1737,aal_spm12,svc_l1,COBRE,64,correlation,NA,0.571875,117
1738,aal_spm12,svc_l2,COBRE,64,correlation,NA,0.646875,117
1739,aal_spm12,ridge,COBRE,64,correlation,NA,0.64375,117
1740,aal_spm12,svc_l1,COBRE,64,partial correlation,NA,0.603125,117
1741,aal_spm12,svc_l2,COBRE,64,partial correlation,NA,0.784375,117
1742,aal_spm12,ridge,COBRE,64,partial correlation,NA,0.784375,117
1743,aal_spm12,svc_l1,COBRE,64,tangent,NA,0.703125,117
1744,aal_spm12,svc_l2,COBRE,64,tangent,NA,0.815625,117
1745,aal_spm12,ridge,COBRE,64,tangent,NA,0.815625,117
1746,basc_scale122,svc_l1,COBRE,64,correlation,NA,0.534375,122
1747,basc_scale122,svc_l2,COBRE,64,correlation,NA,0.653125,122
1748,basc_scale122,ridge,COBRE,64,correlation,NA,0.64375,122
1749,basc_scale122,svc_l1,COBRE,64,partial correlation,NA,0.55,122
1750,basc_scale122,svc_l2,COBRE,64,partial correlation,NA,0.78125,122
1751,basc_scale122,ridge,COBRE,64,partial correlation,NA,0.78125,122
1752,basc_scale122,svc_l1,COBRE,64,tangent,NA,0.671875,122
1753,basc_scale122,svc_l2,COBRE,64,tangent,NA,0.83125,122
1754,basc_scale122,ridge,COBRE,64,tangent,NA,0.83125,122
1755,ho_cort_symm_split,svc_l1,COBRE,65,correlation,NA,0.703125,96
1756,ho_cort_symm_split,svc_l2,COBRE,65,correlation,NA,0.71875,96
1757,ho_cort_symm_split,ridge,COBRE,65,correlation,NA,0.709375,96
1758,ho_cort_symm_split,svc_l1,COBRE,65,partial correlation,NA,0.7125,96
1759,ho_cort_symm_split,svc_l2,COBRE,65,partial correlation,NA,0.709375,96
1760,ho_cort_symm_split,ridge,COBRE,65,partial correlation,NA,0.709375,96
1761,ho_cort_symm_split,svc_l1,COBRE,65,tangent,NA,0.740625,96
1762,ho_cort_symm_split,svc_l2,COBRE,65,tangent,NA,0.765625,96
1763,ho_cort_symm_split,ridge,COBRE,65,tangent,NA,0.76875,96
1764,aal_spm12,svc_l1,COBRE,65,correlation,NA,0.765625,117
1765,aal_spm12,svc_l2,COBRE,65,correlation,NA,0.76875,117
1766,aal_spm12,ridge,COBRE,65,correlation,NA,0.771875,117
1767,aal_spm12,svc_l1,COBRE,65,partial correlation,NA,0.6375,117
1768,aal_spm12,svc_l2,COBRE,65,partial correlation,NA,0.75625,117
1769,aal_spm12,ridge,COBRE,65,partial correlation,NA,0.753125,117
1770,aal_spm12,svc_l1,COBRE,65,tangent,NA,0.653125,117
1771,aal_spm12,svc_l2,COBRE,65,tangent,NA,0.834375,117
1772,aal_spm12,ridge,COBRE,65,tangent,NA,0.821875,117
1773,basc_scale122,svc_l1,COBRE,65,correlation,NA,0.746875,122
1774,basc_scale122,svc_l2,COBRE,65,correlation,NA,0.778125,122
1775,basc_scale122,ridge,COBRE,65,correlation,NA,0.78125,122
